msgDate,msg,replyDate,text,telegramChannel,FinalLabel,y_pred,prob_scores
1630635106,"Wonderful!
 ",1630679186,Smother her with a pillow already.,AnalyzingAmerica.json,2,0,"[0.9930571318, 0.0032479567, 0.0036949278]"
1668200403,"🔴  Watch: Biden Asked How He Intends to Stop Trump From Returning to Power in 2024. Here's His Response.

  ",1668205016,God please let Biden die already,ResisttheMainstream.json,0,2,"[0.1174869761, 0.0024731925, 0.8800398111000001]"
1621300280,"This is truly horrifying.
 ",1621300682,Fucking loser put his ass in prison for life and let him be someone bitch for life. Sick bastard,AnalyzingAmerica.json,1,1,"[0.0832360461, 0.9145979285, 0.0021659920000000003]"
1669307384,"Colorado Shooting Suspect’s Mugshot Released, Can Barely Speak at First Court Appearance 

 FULL STORY —>    ",1669361624,Personally would prefer them/it/he/her/him/she be allowed to heal up then be physically beat the same again and again and again until it succumbs,TheTrumpRepublicans.json,2,0,"[0.9792345762, 0.0012146026, 0.019550768700000002]"
1622026604,"I   w a t c h e d   t h e   N i n o   a n d   J u a n   d i s c u s s i o n .   N i n o   i s   t h e   o n e   w h o   i n j e c t e d   t h e   T r u m p   a r r e s t   t h i n g   a n d   J u a n   n e v e r   c o n f i r m e d   t h a t .   H e   w a s   n o t   g o i n g   t o   r e v e a l   w h a t   h e   w a s   s p e a k i n g   o f   ( g u t   p u n c h ) .   L i k e   a   c h i l d ,   N i n o   p u s h e d   t h e   a r r e s t   i d e a ,   h i s   o w n ,   "" a r e   w e   t h e r e   y e t ,   a r e   w e   t h e r e   y e t "" .   I   l i k e   h i m ,   b u t   h e ' s   a n   i n c r e d i b l y   a n x i o u s   h a n d   w r i n g e r .",1622033354,"If Trump were to be arrested, all of us who have been patiently ‘holding the line’ would lose all hope. It would result in ACTION, which the White Hats DO NOT want. I seriously hope they WILL NOT go there. 🇺🇸❤️🙏",PatriotStreetfighter.json,2,0,"[0.9894649982, 0.0077997418, 0.0027352679000000003]"
1676386888,"🔴 Outrage as James Clapper, Other Hunter Biden Laptop Skeptics Suddenly Speak Out Against Media

  ",1676698804,he has committed seditionand treason. treat him as an enemy combatant.,ResisttheMainstream.json,1,2,"[0.1541730016, 0.26686584950000003, 0.5789611936]"
1690113883,"🔴 Dozens of Armed IRS Agents In Tactical Gear Raid Florida Business

  ",1690118273,These assholes should be the first ones to get killed when the shit hits the fan,ResisttheMainstream.json,2,2,"[0.070023641, 0.0024765686, 0.9274998307000001]"
1694128812,"🔴  Kevin McCarthy Hit With Troubling News

  ",1694205467,He will cave for the impeachment hearings too,ResisttheMainstream.json,1,1,"[0.0719063729, 0.9274637103000001, 0.0006298532000000001]"
1684344034,,1684355106,I believe it will take the military,ResisttheMainstream.json,2,2,"[0.003932917, 0.0027256191, 0.9933415055]"
1685937622,"🔴  Watch: High School Teacher Placed on Leave After Allegedly Giving Lesson on Pleasing the ‘Booty Hole’ 

 In case you missed it. 

  ",1685963158,THE TEACHER SHOULD BE FIRED AND JAILED..,ResisttheMainstream.json,1,2,"[0.0026383484, 0.021603116800000002, 0.9757585526]"
1683464415,"As Chicago Crime Wave Soars, Police Advise Business Owners to Install Bulletproof Glass 

 FULL STORY —>    ",1683487447,How about shooting the looters and protecting your livelihood and businesses,TheTrumpRepublicans.json,2,0,"[0.9409280419, 0.0080179768, 0.0510540195]"
1618759288,"This could decide 2024.

 ",1618760647,Why wait until 2024?  It's ridiculous!  They have ALL committed treason!  Expose them NOW!!!,AnalyzingAmerica.json,0,0,"[0.9907894731, 0.006904092200000001, 0.0023064229]"
1674612052,Good question.,1674889442,Kill them all at treasons pigs!,ResisttheMainstream.json,2,2,"[0.0022364825, 0.0054511074, 0.9923124909000001]"
1666801805,"🔴  Breaking: Verdict Reached in Waukesha Christmas Parade Attack Case 

  ",1666812212,Put him in solitary. One bowl of rice daily. One hour of exercise.  Treat him like J6 political prisoners. He won’t last long.,ResisttheMainstream.json,1,0,"[0.6285873055, 0.3448590636, 0.0265536346]"
1673377280,"🔴  Democrat Lawmaker Sends Not-So-Subtle Message With Book on House Floor 

 A quick recap. 

  ",1673381857,Disrespectful and she should  be fined.,ResisttheMainstream.json,1,1,"[0.2075273246, 0.7913740277, 0.0010986956]"
1642813811,"The Puppy Killings Were Just the Tip of the Iceberg - Fauci's NIAID's 'Grisly' Work Is Being Exposed 

READ:  ",1642856150,Hang em,TrumpSupportersChannel.json,2,2,"[0.0025858348000000002, 0.0036981269000000002, 0.9937160611]"
1626101132,"Biden WH Claims GOP ‘Literally Killing People’ by Fighting Door-to-Door Vaccination Program 

 FULL STORY —>    ",1626102017,"Fucking stupid Bitch, someone give her the REAL Covid death job this time. Whose side is the military on?",TheTrumpRepublicans.json,2,2,"[0.002108895, 0.0052573378, 0.99263376]"
1634472168,"Corrupt to the core.
 ",1634481450,"Liars, cheats and betrayers of the American people. THEY PUT MARTHA STEWART IN JAIL!!!",AnalyzingAmerica.json,1,1,"[0.011380930400000001, 0.9874048829000001, 0.0012141314]"
1672971628,Let's have a laugh 😅 ,1672974333,,ResisttheMainstream.json,2,0,"[0.5388608575, 0.18453851340000002, 0.2766005993]"
1620137805,"Federal judge makes a huge decision.
 ",1620139030,Did someone punch her in jail 🤣,AnalyzingAmerica.json,2,1,"[0.2552426755, 0.7130963206, 0.0316609666]"
1662043225,"🔴  Dem Mayor Lashes Out After Border State Begins Bussing Illegal Migrants to Chicago
 
  ",1662044397,They're all for open borders as long as it stays in Texas and Arizona.  Hang these criminals!!,ResisttheMainstream.json,2,2,"[0.0018343922, 0.0077877892, 0.9903777838000001]"
1663732909,"🔴  Rep. Greene Hits Biden With Articles of Impeachment 

  ",1663764960,"But then we would get Harris!!!  Rather than impeachment, we need the election declared stolen, Trump instated and then given the ability to run again in 2024. Biden and Harris must go down in flames with the election sham exposed.",ResisttheMainstream.json,0,0,"[0.680254519, 0.3168153763, 0.0029301133]"
1626579434,"This is what the sheep being fed

 U.S. seeing a “pandemic of the unvaccinated” as COVID cases rise",1626618520,🤡🤡🤡😂😂😂 These people need to be in a prison cell awaiting execution,COVIDVACCINEVICTIMS.json,2,2,"[0.0019434885000000001, 0.0087259077, 0.9893305302000001]"
1671318378,"​ Twitter Files 6 Shows ‘Deep State’ Went Deeper Than Just FBI-Twitter Collusion 

READ:   

 @BREAKINGHEADLINES ",1671341945,These scumbags need to pay for what they’ve done to this country.,TrumpSupportersChannel.json,1,1,"[0.053642187300000005, 0.9422738552000001, 0.0040839673000000005]"
1666557992,,1666559837,And again nobody will be held accountable,DonaldTrumpJr.json,1,1,"[0.3530001044, 0.6462173462, 0.0007825851000000001]"
1661996417,"🔴 Assistant Principal Gets Bad News After Allegedly Bragging He Blacklisted Catholic, Conservative Teachers

  ",1662025592,"I would be willing to bet there are a lot more of people like him out there than we can imagine. He needs to be made an example of, fired and everyone that applied and was not interviewed needs to sue him to oblivion. He has opened his school district to law suits as well. This is a big fat no no and anti-discrimination laws will be on their side!!",ResisttheMainstream.json,1,1,"[0.0661837682, 0.9327681661, 0.0010481185]"
1679748451,"🔴 Biden Administration Unveils New Restrictions on Air Conditioners Despite Backlash Over Gas Stove Restrictions

  ",1679751885,Fuk off Biden. Stay out of my household!! Biden put your head in a gas oven with the pilot turned off ! Please.,ResisttheMainstream.json,0,0,"[0.997825563, 0.0012765967, 0.000897882]"
1635267904,"There we go!
 ",1635269971,Sue the hell out of that dumb fuck !!!!,AnalyzingAmerica.json,1,1,"[0.0180651173, 0.9812383056, 0.0006966596000000001]"
1634936679,"This happened.
 ",1634936881,Will he be charged with man slaughter,AnalyzingAmerica.json,1,1,"[0.0097309751, 0.9895317554, 0.0007373244000000001]"
1636595276,"He’s out.
  ",1636595340,"He knows he’s going to be arrested, LOL",AnalyzingAmerica.json,1,1,"[0.4725016654, 0.5264595151, 0.0010388067]"
1681733792,"Damage Control: Budweiser Releases Heavily Patriotic New Ad in Wake of Dylan Mulvaney Controversy 

 FULL STORY —>    ",1681735422,"Unless people are fired and it comes with an apology, it’s too little too late.",TheTrumpRepublicans.json,0,0,"[0.9731246829, 0.0262533128, 0.0006220491]"
1599101386,I   h a t e   P r a g e r U,1599101437,I would be okay with Dennis being torn apart with hatchets.,LacansWhreHouse.json,0,0,"[0.8668525219000001, 0.0027834557, 0.1303640306]"
1648147431,"N e w   Y o r k   l o s t   3 2 8 , 0 0 0   r e s i d e n t s   d u r i n g   t h e   p a n d e m i c . 
 
 L o s   A n g e l e s   l o s t   1 7 6 , 0 0 0   r e s i d e n t s . 
 
 S a n   F r a n c i s c o   l o s t   1 1 6 , 0 0 0   r e s i d e n t s . 
 
 C h i c a g o   l o s t   9 1 , 0 0 0   r e s i d e n t s . 
 
 A m e r i c a n s   f l e d   l o c k d o w n s   a n d   m a n d a t e s .",1648158334,Free or flee. Problem is when you run out of places to run! It’s time to die with your boots on and there time to be defeated!,TheTrumpRepublicans.json,2,2,"[0.0153754782, 0.0053271018, 0.9792973399]"
1680554414,"🔴  NYC Mayor Issues Warning Ahead of Trump Arraignment as Former President Heads to City

  ",1680557916,Donald Trump is a corrupt criminal who belongs in jail.,ResisttheMainstream.json,1,1,"[0.016077930100000002, 0.9824156165000001, 0.0015064975]"
1628559651,"❗️❗️❗️
  ",1628559734,"Come on damn it, how much shit is going to happen before all these people are rounded up.",AnalyzingAmerica.json,1,1,"[0.019590605100000002, 0.9783866405, 0.0020226939]"
1629066845,"Ridiculous.
 ",1629067100,"I keep saying it!  When is our Military going to take control and arrest every one of these son-of-a- bitches!!!! Now is the time before, we lose everything!",AnalyzingAmerica.json,2,2,"[0.0018600432, 0.0088590402, 0.9892809987000001]"
1666807340,,1666981548,"For every person who is hired back they should fire all the perpetrators who supported/acted to do the firing in the first place.  They gotta go or else this will happen again.  This is just a political stunt to help the Dems - they have no intention of making good on their promises.  Let's see what happens after the election.  For now, IMO, this is not enough!",ResisttheMainstream.json,0,0,"[0.9900682569, 0.0088431137, 0.0010885907]"
1619018218,"Conservatives get brutal revenge on Maxine Waters.

 ",1619108265,should file one against bye-den too... so much interferance,AnalyzingAmerica.json,0,0,"[0.9787603021000001, 0.0207823738, 0.00045740390000000003]"
1622476992,"This is downright terrifying.
 ",1622477354,They killed Epstein right in front of us and got away with it. They will not go without bullets flying.,AnalyzingAmerica.json,2,2,"[0.39623335, 0.0045013321, 0.5992653370000001]"
1617905734,"Biden trashes America from White House
  ",1617905794,Time to execute that traitor pedophile pos,AnalyzingAmerica.json,2,2,"[0.0023076837000000003, 0.0045345095000000005, 0.9931578040000001]"
1670955627,,1671486731,If the American people truly  have a say in this he should be arrested and given a tie to wear while in jail,ResisttheMainstream.json,2,1,"[0.0148064923, 0.9832168818, 0.001976596]"
1629836163,"Leaked Cable Showing Number of Americans Rescued From Afghanistan Produces Shock and Horror 

 FULL STORY —>    ",1629838474,"Treason 
Military tribunals 
Arming the enemy",TheTrumpRepublicans.json,2,1,"[0.0136858476, 0.9458065629, 0.0405075774]"
1627606127,"Oh man.
 ",1627606615,I don't think it will come out till Trumps back in office..  So then they will go to jail.  won't have the demon-crats protecting them..  :),AnalyzingAmerica.json,1,0,"[0.5710685253000001, 0.4254853427, 0.0034461305]"
1663192932,"🔴  Watch: Candace Owens Goes Into Details About Encounter With Hospital After She Gave Birth to Daughter

  ",1663202801,So Horrible to do that. They need to be fired,ResisttheMainstream.json,0,0,"[0.9300322533000001, 0.0693340674, 0.0006337585000000001]"
1628558128,"Huge ruling.
 ",1628659455,Is anyone clueing in that people that are above the law need not obey them.... Until there is an actual civil war... You better get used to the taste of this dick🤷🍆,AnalyzingAmerica.json,2,2,"[0.0026251054, 0.0037572300000000003, 0.9936177731]"
1625867965,"There we go.
 ",1625870874,"Since Sen. Paul is not in the majority, there will be no hearings on the matter, and the bill will not pass, nor even get a vote. We need Federal lawsuits, so the evidence against this farce can be presented and this superstition can finally be debunked.",AnalyzingAmerica.json,1,1,"[0.1043056846, 0.8946843743, 0.0010099341000000001]"
1696882564,"Hamas terrorists have invaded Israeli homes, kidnapped women, children, and the elderly, and slaughtered hundreds of innocent people. Still, the left defends the actions of Iran-backed murderers.
Sign here to stand with innocents in Israel NOW!!!

 ",1696996528,"Hamas must be eliminated.

The civilized world cannot accept such Barbarism.",DonaldTrumpJr.json,0,2,"[0.026819516, 0.0014848075, 0.9716956615000001]"
1658629250,"​ January 6 Accused Dies by Suicide While Awaiting Sentencing 

READ:   

 @BREAKINGHEADLINES ",1658670497,"The rinos and demonrats killed this person, there needs to be an accounting  for these killers.  They need to be held just as these J6ers have, in the same conditions for just as many days with the wheels of justice frozen in place, but realistically none will be held to account there is no justice in DC, Steve Bannon is living proof of that",TrumpSupportersChannel.json,1,1,"[0.0564072616, 0.9413003325, 0.0022924098000000003]"
1623180708,"Bannon makes huge announcement.
 ",1623193097,"If President Trump becomes Speaker, this would drain more than half the swamp! 
Every Democrat would be investigated on campaign misuse, leaking Classified information to Chinese spies, and lying during the Russia, Russia, Russia ordeal and more! 
🇺🇸",AnalyzingAmerica.json,1,0,"[0.7589386702, 0.24039109050000002, 0.0006702718]"
1630682295,"New Zealand Prime Minister Responds to Islamist Terror Attack by Worrying About “Backlash” Against Muslims

  ",1630710094,Kill it already!,InfoWars.json,2,2,"[0.0061749974, 0.0026899108, 0.9911351204000001]"
1654431849,"You mean the constitutional rights you took an oath to uphold, you commie POS loser? 

Democrat Rep. David Cicilline: “spare me the bullshit about constitutional rights”

 @TrumpChannel ",1654449586,Have him removed from office it's the law he just broke US Code 18,TrumpSupportersChannel.json,2,1,"[0.08703603600000001, 0.9071428180000001, 0.0058211451]"
1620153025,"This is disgusting and beyond racist!
 ",1620156878,Fire her,AnalyzingAmerica.json,0,0,"[0.9035920501, 0.0954933986, 0.0009145113]"
1692556832,"🔴  Explosive Allegations Emerge About First Moments of Maui Wildfire 

 In case you missed it.
 
  ",1692627228,DEWs shot down to murder the locals in the way who wouldn't sell their land & the largest illegal land grab in recent history.  ALL involved in bringing death & destruction to Lahaina need to be executed.,ResisttheMainstream.json,2,2,"[0.0021958044, 0.0059514144000000005, 0.9918528199000001]"
1673146709,Comment down below 💬 ,1673169810,"I think he should get death, because we cannot risk him getting out of jail and becoming a serial killer!",ResisttheMainstream.json,2,2,"[0.0024698228000000003, 0.0052433950000000005, 0.9922868013]"
1624904182,"Explosive Report: U.S. Government Deleted COVID Data at Request of Chinese Researchers 

 FULL STORY —>    ",1624913398,Of course our government did that.  Find out who did and fire them immediately.,TheTrumpRepublicans.json,0,0,"[0.7183900476, 0.2802650034, 0.0013449421]"
1691121636,"🔴  Here is What Biden Admin Told Facebook About Censoring Content Regarding Speech It Did Not Agree With 

  ",1691161157,It’s time Biden discovered what it’s like to identify as a PIÑATA and dangle high from a tree along with Obama and soooooooo many more!!,ResisttheMainstream.json,2,2,"[0.0024145423, 0.0060788859, 0.9915066361]"
1658146320,"Former Trump COVID Honcho Birx Admits to Deceiving the White House and Just Making Stuff up to Push Her Personal Agenda 

 FULL STORY —>    ",1658175560,Gallows or Guillotine,TheTrumpRepublicans.json,2,2,"[0.0027283668, 0.0029843443, 0.9942873120000001]"
1654022710,"​ BREAKING: Jury Delivers Verdict In Durham's Case Against Clinton Campaign Lawyer 

READ:   ",1654023197,Trial should have never been held in DC! Bring these criminals to We the People! Judge and jurors biased! I am positive no one is protesting outside their homes! Rigged!,TrumpSupportersChannel.json,0,0,"[0.9125312567, 0.0856657848, 0.0018029794]"
1680885373,"Empty Bluster or Real Threat? GOP Talks Tough on Investigating Democrats 

 FULL STORY —>    ",1680911625,Why are Republicans not investigating cheating lying Democrats? What is it they are afraid of?,TheTrumpRepublicans.json,1,0,"[0.7481332421, 0.2509387732, 0.0009280023]"
1663632545,B e n   S h a p i r o   o n   h i s   w a y   t o   s u p p o r t   g e n o c i d e   t o   o w n   t h e   l i b s,1663636232,i like to build gulags for people like him,AnticapitalistSurrealism.json,2,2,"[0.0052041388, 0.0038783757, 0.9909175038]"
1673394158,"B R E A K I N G ! 🚨   P e n t a g o n   h a s   d r o p p e d   A L L   C O V I D   v a c c i n e   m a n d a t e s   f o r   t r o o p s ! 
 
 T h a n k   y o u ,   J e s u s !   🙏 🏻",1673395552,and all those who forced them FIRED and jailed?,ThePatriotVoice.json,0,0,"[0.8190518022000001, 0.1796984076, 0.0012498167]"
1651493177,"MSNBC Hack Who Went to ‘Fight’ in Ukraine EXPOSED 

 FULL STORY —>    ",1651505733,"He ignores all the murders Ukraine has done on its own people and all the human trafficking and money laundering by the elites. 🤦‍♀️ I can’t believe people believe the lies and ignore their eyes. 
He’ll be a number in the body count.",TheTrumpRepublicans.json,2,2,"[0.0041031903, 0.0075488715, 0.9883479476]"
1665146613,"🔴  Conservatives, Liberals Explode on Social Media Over News Feds May Have Enough to Charge Hunter Biden
 
  ",1665146890,"Means nothing if they don’t charge him with FARA violations.  But that would implicate Daddy, so it won’t happen!  Posturing!",ResisttheMainstream.json,1,1,"[0.4267405868, 0.5724840164, 0.0007753675000000001]"
1638651309,"​ Liz Cheney Threatens “Criminal Penalties” Against President Trump 

READ:
  ",1639595537,Lying witch! We need to get her a$$ out🤬,TrumpSupportersChannel.json,2,2,"[0.43595469000000003, 0.0682261437, 0.4958191812]"
1632686248,"The Tyrannical Scenes out of Australia Grow Darker and More Disturbing 

 FULL STORY —>    ",1632686617,"He is choking you, grab his gun and end him . ThenTake his mask off",TheTrumpRepublicans.json,2,2,"[0.0401738137, 0.1018386558, 0.8579875827000001]"
1704024245,,1704025480,Russian roulette with a Glock 18,AnticapitalistSurrealism.json,2,0,"[0.9983251691, 0.0008250034000000001, 0.0008497935]"
1680494430,"If you were Trump, what would you do next?  🤔",1680513267,Pick the highest profile people and release the declassified information he has…Burn them down,ResisttheMainstream.json,0,2,"[0.0994421914, 0.0023569919, 0.8982008100000001]"
1665234127,"Dems Just Admitted They Have Huge Problem That May Cost Them the Midterms 

 FULL STORY —>    ",1665234911,Hopefully this party dies it needs to die and no way they can come back.,TheTrumpRepublicans.json,0,2,"[0.058144807800000003, 0.0030503536, 0.9388048649]"
1657312530,"January 6 Committee Has Convinced Most Republicans That They Are Not Investigating an ‘Insurrection’ 

 FULL STORY —>    ",1657319497,As soon as Republicans control the house I DONT CARE about anything else except putting the treasonous POS in GITMO.,TheTrumpRepublicans.json,2,2,"[0.002101115, 0.0062950011, 0.9916039109]"
1692383386,"“ Y o u   d o n ’ t   g e t   t h e   T r u m p   p o l i c i e s   w i t h o u t   t h e   m a n . ” 
 
 F l o r i d a   M A G A   w a r r i o r   M i c h a e l   W a l t z   j o i n e d   T r i g g e r e d   a n d   m a d e   o n e   t h i n g   c l e a r :   H e ’ s   a l l   i n   o n   T r u m p   2 0 2 4 
 
 S u c h   a n   a w e s o m e   i n t e r v i e w   -   s o   b e   s u r e   t o   c h e c k   i t   o u t ! ! 
 
 W h o   d o   y o u   w a n t   t o   s e e   i n t e r v i e w e d   n e x t ?",1692589396,"This trial in Georgia is going to be extraordinary.

I'm curious who will end up going first. 

Jack Smith?

Or Fani Willis?",DonaldTrumpJr.json,0,0,"[0.9863436222, 0.0123940529, 0.0012624065]"
1619475580,"State of emergency declared.

 ",1619476380,Please let the democrats burn down their democrat community . Raze it. Gone. Who cares. If republican- take them down for the count.,AnalyzingAmerica.json,0,0,"[0.8081204891, 0.0160820633, 0.1757974923]"
1682606186,,1682628212,I'd bitch slap that dude so hard he would be talking to Jesus for a week,PatriotStreetfighter.json,0,0,"[0.8793416619000001, 0.0012908472, 0.1193674952]"
1650457142,"Hillary for America and Fusion GPS Make Desperate Move to Fend off John Durham 

 FULL STORY —>    ",1650458341,She and Bill need to do time for the body bags too....,TheTrumpRepublicans.json,1,2,"[0.0039031615, 0.0121994866, 0.9838972688000001]"
1640800388,"No papers, no food……. Make no mistake, Joe and the Dems are pushing this agenda.

 @DavidJHarrisJr ",1640808398,"NY can't have cops fight the rampant crime there, hell no but they can have their gestapo squad harass/arrest innocent ppl just wanting a family meal.  Take the SS down with the rest.  They were ""just following orders"" also.",TrumpSupportersChannel.json,0,0,"[0.9973580241000001, 0.0021827889, 0.00045913500000000006]"
1652458607,"Democrats Are No Longer the Pro-Choice Party 

 FULL STORY —>    ",1652459336,"Pro murder ,killing party.",TheTrumpRepublicans.json,0,0,"[0.9987431169000001, 0.0003038249, 0.0009531218000000001]"
1698861715,"🔴  German Tattoo Artist Paraded Through Streets by Hamas Found Dead
 
 In case you missed it.
 
  ",1698869642,"Hamas, their all cowards, killing women, children, nothing but cowards. They all should be extinct!!!",ResisttheMainstream.json,0,0,"[0.8798367977, 0.0036271971, 0.11653598400000001]"
1586040976,"O n c e   I   g e t   m y   a   d   v   a   n   c   e   d   m a s k   f o r   f o o d   d e l i v e r y ,   I   i n t e n d   t o   g o   f u l l   M a d   M a x   l o o k",1586041001,got a mohawk?,UnitedAnarchists.json,0,2,"[0.0055325795, 0.0048624775, 0.98960495]"
1683813734,"🔴 Healthcare Non-Profit Supplies L.A. Homeless With Government-Funded Meth Pipes

  ",1683817371,One way to kill then if you can’t control them.,ResisttheMainstream.json,2,0,"[0.9066175222, 0.0040303101, 0.0893521532]"
1700496478,"It is this bad folks. It really is.



 ",1700521970,Jako has been executed at Gitmo,PatriotStreetfighter.json,2,2,"[0.0031899163, 0.0029307767, 0.9938791990000001]"
1647805671,"Famous Privilege? Court Orders Hate-Hoaxster, Jussie Smollett Released￼ 

 FULL STORY —>    ",1647808473,Sounds like “Black Privilege” to me. My guess would be he can’t stand to be locked up well either can anyone who is white and did this!!! The white person would be in prison for the rest of their life!!,TheTrumpRepublicans.json,1,1,"[0.049315325900000005, 0.9495872259, 0.0010974420000000001]"
1621464197,"Trump sends big message. 
 ",1621521871,"at this point the military should take over because Biden is destroying america, not so much him because he has senile dementia but Obama kamala is Clinton",AnalyzingAmerica.json,2,2,"[0.0054689636000000005, 0.0034538505000000002, 0.9910771847000001]"
1641594539,"🔥🔥🔥
  ",1641603315,Pel-ass-ki needs to be tried for treason against America and hanged,AnalyzingAmerica.json,2,2,"[0.0020688169, 0.0055173286, 0.9924139380000001]"
1694483695,"After NYC Mayor Complains Of Migrant Wave, Reporter Calls Him Out With Stats 

 FULL STORY —>    ",1694528174,"First of all these people created this mess. They wanted sanctuary cities for them. They have caused the crime waves, and on and on. They deserve what they get. And if they try and put ankle bracelets on the ones in Texas, cut them off and send the federal express. No sympathy here.",TheTrumpRepublicans.json,0,0,"[0.4919320345, 0.4309786856, 0.0770892203]"
1635086478,"Take a look at this.
 ",1635089316,Lock this LIEberal asshole up and throw the key away.,AnalyzingAmerica.json,1,1,"[0.0098036397, 0.9890788198, 0.0011174991000000001]"
1666843532,Comment down below  👇,1666869465,Any city along our Southern boarder...lock and load people,ResisttheMainstream.json,0,0,"[0.5376833677, 0.0740026832, 0.3883139789]"
1665673560,"WOW!

The Kingdom of Saudi Arabia confirms Biden attempted to coerce them to postpone oil cuts until after the midterms, announce they have rejected his quid pro quo

READ:  ",1665710189,"Joe Old Age home Now ! Hunter , Prison ! Dr Jill ! Prison for elder neglect, the rest of there kids and grandkids no more showers with Joe and no more drugs, Get Help, America’s first Family",TrumpSupportersChannel.json,1,1,"[0.06402266770000001, 0.9350224137, 0.0009548949000000001]"
1654786940,"California Primary Recap (So Far)….Everything You Need To Know 

 FULL STORY —>    ",1654788725,Fire them all and put them in prison or give them the death penalty if they've earned it.,TheTrumpRepublicans.json,2,2,"[0.0021478778, 0.0054333098, 0.9924188852]"
1653313237,"President Trump posting about Dr. Deborah Birx “… She had few dresses, many scarves, and no “class.” I said, You’re Fired!!!”

😂😂😂

  ",1654696084,She's been executed already.,TrumpSupportersChannel.json,2,2,"[0.004671691, 0.0037681896, 0.9915600419]"
1680638620,"🔴 Trump Under Arrest After Surrendering to Manhattan Authorities

  ",1680639944,"Just wait for it, the precedence is now set, previous and future presidents are now eligible for arrest, Clinton, Bush, Obama, Biden",ResisttheMainstream.json,1,1,"[0.0288684126, 0.9702225327, 0.0009090407000000001]"
1619307307,"Kamala cashes in on border crisis.

 ",1619358448,Camel toe Harris is worthless she is corrupt and behind what happened at the Capital along with Nancy they belong in prison or hung for treason. Joe Biden even admitted they had a big plan to cheat on the election and they did. How is this happening in the United States of America this is worse than a nightmare. Trump won by a landslide. I hope something gets done to stop the evil Democrats.,AnalyzingAmerica.json,2,2,"[0.0033100178, 0.0054127625, 0.9912772179]"
1662996025,"🔴  Book Reveals How Mitt Romney Worked Behind Scenes to Sabotage Trump's 2020 Bid
 
  ",1662998540,The “extremist” in me wants him to hang with the rest of the treasonous swine.,ResisttheMainstream.json,2,2,"[0.1635753661, 0.0043290081, 0.8320956230000001]"
1648221309,"Harris has failed America.
 ",1648223112,The bidin harris  Administration  is a Joke the state of Texas  and  Arizona  Government  Needs too put the United States  Military  in place to stop the Invasion  to protect  are Country... impeach  biden harris,AnalyzingAmerica.json,1,2,"[0.0085290112, 0.1906493604, 0.8008216023]"
1676089213,Curious to hear your answers 🤔 ,1676089791,I would beat the snot out of someone,ResisttheMainstream.json,2,0,"[0.5304128528000001, 0.0036903524, 0.4658967853]"
1673019632,"🔴 Family of Capitol Officer Who Died After Jan. 6 Sues Trump

  ",1673019982,"Should be suing Pelosi for her failure to secure the needed troops. But then again, he died from a stroke, not Trumps fault",ResisttheMainstream.json,1,1,"[0.0944576189, 0.9049926996000001, 0.0005496988]"
1635941419,"NYC Mayor de Blasio Files Paperwork for a Potential Run for Governor 

 FULL STORY —>    ",1638455647,Shouldn’t he be in Jail?,TheTrumpRepublicans.json,1,1,"[0.006007086, 0.9926487803, 0.0013441081000000001]"
1686582076,"INSANE: Biden Wants to Give Trump ‘Death Sentence For Documents’ 

 FULL STORY —>    ",1686709409,Because that is what Biden is going to get for treason,TheTrumpRepublicans.json,1,2,"[0.0145022254, 0.4091036022, 0.5763942003]"
1693101198,,1693156784,Trump 2024! (for jail),DonaldTrumpJr.json,1,0,"[0.531254828, 0.4654837847, 0.0032613904]"
1669738396,P l e a s e   k e e p   t h e   C o c h i s e   C o u n t y   B o a r d   o f   S u p e r v i s o r s   i n   p r a y e r .,1669771377,"Please hold the line Cochise county.  This election shall not be certified.  We The People need to take action like the people of Brazil, and even the Chinese.  Let's go Arizona Patriots.  Time to storm the capital.  Time to storm the AG's office.  Time to dox all the MCBOS... Take action.  Quit being pansies. You want your state back....Take It Back",PrayingMedic.json,2,2,"[0.1275898218, 0.0182168838, 0.8541933298000001]"
1671937229,Comment down below 💬 ,1671986704,I expected better...more investigation...but aware how corrupt so many are...,ResisttheMainstream.json,1,1,"[0.2935226262, 0.7057670951, 0.0007102765]"
1625428325,"Judge’s Devastating Ruling Against ‘Defund the Police’ Shows Democrats Got People Injured and Killed 

 FULL STORY —>    ",1625428410,And that ruling opens the way for  criminal and civil lawsuits to begin.,TheTrumpRepublicans.json,1,1,"[0.0307299159, 0.9685234427, 0.0007466096000000001]"
1623519959,"Hunter’s team scrambled to hide the truth.
  ",1623520626,"He's crime deep with the swamp covering up his ass because of his daddy. Both are pedophiles. Hope they are arrested at the same time, in the same cell, and eliminated.",AnalyzingAmerica.json,2,2,"[0.0021565766, 0.0130386148, 0.9848048687000001]"
1629221070,"Absolutely shameful.
 ",1629375600,I've learned not to give my oponion. I said on fb that Obama and Biden committed treason.  Some how that truth went against their standards. So now I'm in fb jail and proud of it!!,AnalyzingAmerica.json,0,1,"[0.2290479243, 0.7690753341000001, 0.0018766910000000002]"
1678546843,"🔴 GOP Senators Accuse Pentagon Official of Leaking Classified Information on Chinese Spy Balloons

  ",1678547209,Rope is reusable.,ResisttheMainstream.json,2,2,"[0.1079349741, 0.0581687726, 0.8338962197]"
